price,odometer,age,model
16499.0,111000.0,55.0,250 s
27900.0,70000.0,42.0,sl 450
110000.0,87000.0,51.0,280 sl
89999.0,78000.0,64.0,century car convertible
99999.0,22000.0,24.0,f355 spider
6899.0,103000.0,7.0,sentra s
5999.0,113000.0,13.0,SAAB 9-3
5500.0,148000.0,14.0,c280 3.0l luxury
6900.0,49000.0,6.0,versa s
5800.0,143000.0,7.0,versa sv
6900.0,89000.0,16.0,325i
7418.0,26500.0,15.0,cooper s
16950.0,112799.0,14.0,boxster
500.0,130000.0,8.0,altima
300.0,10000.0,1.0,srx performance
500.0,130000.0,8.0,altima
7800.0,318654.0,12.0,e150
4500.0,22500.0,14.0,328i
11980.0,99461.0,15.0,rx330
14980.0,56000.0,14.0,rx350
9880.0,67000.0,13.0,solara se
9500.0,88790.0,25.0,f350 dually
2500.0,100000.0,51.0,hurst
41000.0,21600.0,3.0,silverado 1500 lt crew
6300.0,213000.0,15.0,rav4
9970.0,94568.0,21.0,z3 2.8l 2.8l
4500.0,157683.0,17.0,scion xb
1000.0,150.0,22.0,v70
59800.0,51632.0,5.0,sierra
60995.0,66924.0,4.0,f-250
74800.0,27224.0,1.0,f-250
58800.0,43803.0,2.0,2500
57460.0,31481.0,1.0,gladiator
51800.0,38070.0,5.0,f-250
65995.0,46777.0,4.0,f-250
8997.0,72000.0,17.0,rx 330
13970.0,68643.0,8.0,a4 premium
54550.0,58220.0,8.0,f-450
26500.0,32000.0,4.0,santa fe sport
56800.0,21200.0,3.0,wrangler
69800.0,58256.0,4.0,f-250
7000.0,74000.0,7.0,fiesta
77995.0,16521.0,2.0,silverado hd
72995.0,35562.0,2.0,silverado hd
56800.0,64441.0,6.0,f-250
14970.0,78822.0,8.0,c 250 luxury
54995.0,24561.0,4.0,macan
59800.0,60615.0,5.0,silverado
11000.0,176750.0,18.0,truck 3500 quad cab
6899.0,132000.0,9.0,elantra limited pzev
15999.0,74000.0,9.0,328i
57700.0,75584.0,3.0,sierra
73500.0,25004.0,1.0,escalade esv
8500.0,95300.0,13.0,328i
129500.0,11.0,0.0,corvette
68995.0,61130.0,5.0,2500
8980.0,55000.0,16.0,corolla le
32970.0,64537.0,3.0,x5 sdrive35i sdrive35i
8950.0,96355.0,13.0,a4 s line 2.0t
50700.0,25528.0,2.0,tundra
30000.0,99100.0,17.0,f350 super duty
73700.0,29456.0,3.0,f-150
79500.0,29432.0,1.0,f-150
500.0,130000.0,8.0,altima
500.0,130000.0,8.0,altima
11975.0,164000.0,10.0,gl-class gl 350
67250.0,59314.0,3.0,f-150
10999.0,105000.0,12.0,impreza wrx
58995.0,44684.0,4.0,3500
14899.0,82000.0,11.0,e 350
34999.0,27000.0,4.0,c 300
68999.0,33000.0,3.0,gls 550
29900.0,33000.0,10.0,e 550
8900.0,84000.0,16.0,g35
9500.0,101000.0,9.0,genesis 3.8l
5999.0,57000.0,9.0,500 pop
6750.0,115000.0,8.0,cruze ls
12999.0,80000.0,7.0,tucson limited
69800.0,37887.0,4.0,f-250
750.0,67000.0,21.0,durango
13970.0,69478.0,6.0,cooper hardtop 2 door
7995.0,130365.0,28.0,benz 300 ce
8999.0,83000.0,15.0,raider ls
45500.0,37000.0,4.0,x6 xdrive 50i xdrive50i
51900.0,54000.0,3.0,750i
12001.0,27000.0,34.0,Maserati
7975.0,147000.0,12.0,maxima
5500.0,125000.0,12.0,lucerne
500.0,130000.0,8.0,altima
6975.0,161000.0,12.0,camry
10970.0,78305.0,5.0,soul base
500.0,130000.0,8.0,altima
8975.0,121000.0,14.0,ranger
8970.0,96835.0,9.0,cooper hardtop
4975.0,139000.0,10.0,impala limited ltz
20950.0,99867.0,10.0,cayenne s
5000.0,126000.0,12.0,edge
6500.0,134000.0,14.0,durango slt
270.0,4.0,0.0,tiguan
4400.0,1000.0,17.0,Yamaha  4 seat
4444.0,1000.0,17.0,Yamaha  4 seat
5199.0,1000.0,11.0,club car precedent prec 48v
14900.0,100500.0,15.0,mark lt
7900.0,189000.0,12.0,titan se crew cab 5'6
7500.0,150000.0,11.0,outback
10800.0,216000.0,9.0,crv ex-l awd
9800.0,300000.0,25.0,tacoma 4x4
9200.0,220076.0,16.0,silverado 1500
7975.0,157000.0,7.0,passat
1000.0,300000.0,25.0,accord dx
400.0,99898.0,9.0,smart car
6975.0,142000.0,15.0,xterra
3999.0,147293.0,20.0,grand marquis ls
18980.0,47011.0,7.0,benz c250
500.0,130000.0,8.0,altima
400.0,99898.0,9.0,smart car
21470.0,32000.0,2.0,cooper s 2 door cooper s
8975.0,144000.0,5.0,malibu limited
12900.0,79993.0,18.0,cl600
8900.0,129000.0,12.0,sienna xle ltd
12999.0,161221.0,9.0,silverado 1500 work
26900.0,61000.0,5.0,e 350 luxury
12999.0,85000.0,15.0,slk280 3.0l
15999.0,78000.0,15.0,xk8
17999.0,87000.0,9.0,q5 2.0t premium
8499.0,127000.0,14.0,q7
125000.0,1800.0,1.0,corvette 3lt
16470.0,66827.0,6.0,camaro 2ls 2ls
8000.0,137000.0,12.0,accord
3999.0,69000.0,20.0,xg300 l
13975.0,161000.0,8.0,explorer
8997.0,72000.0,17.0,rx 330
9970.0,127947.0,9.0,x3 xdrive28i 28i
4999.0,125152.0,15.0,altima 2.5 s
500.0,130000.0,8.0,altima
17999.0,87000.0,9.0,q5 2.0t premium
17000.0,57025.0,4.0,tucson se
15500.0,59200.0,3.0,outlander
49970.0,11365.0,1.0,silverado 1500 lt
10950.0,90083.0,10.0,328i sport
2799.0,156000.0,13.0,pt cruiser touring
16000.0,10000000.0,46.0,914
12900.0,41000.0,7.0,i3 base w/range extender
8499.0,71326.0,7.0,sentra sr
6499.0,61000.0,18.0,s80 2.9l twin turbo
15900.0,70000.0,5.0,camry hybrid se
5800.0,143000.0,7.0,versa sv
31000.0,62000.0,5.0,e 400
29600.0,19000.0,2.0,tacoma trd sport 4x4
15900.0,43000.0,8.0,xf i4 rwd
9500.0,101000.0,9.0,genesis 3.8l
6999.0,93000.0,9.0,cooper hardtop
29900.0,33000.0,10.0,e 550
12980.0,36000.0,8.0,elantra limited
10470.0,71199.0,4.0,focus se
69000.0,48000.0,58.0,corvette
69000.0,48000.0,58.0,corvette
5500.0,110000.0,11.0,cooper
3995.0,124683.0,14.0,corolla
5499.0,92861.0,14.0,passat 3.6l
13200.0,124000.0,10.0,camaro rs convertible
13470.0,82759.0,9.0,528i
23500.0,159288.0,6.0,transit 350
5400.0,487389.0,34.0,12� flatbed atruck
5500.0,149933.0,20.0,highlander
8970.0,73083.0,5.0,forte lx
397.0,5.0,0.0,atlas cross sport
10950.0,121911.0,13.0,a5 manual
18500.0,80000.0,4.0,accord exl
387.0,23.0,0.0,atlas cross sport
191.0,4.0,0.0,jetta
4199.0,200000.0,16.0,corolla
31900.0,33000.0,10.0,e 550
17999.0,87000.0,9.0,q5 2.0t premium
19999.0,33000.0,14.0,clk550 5.5l
8400.0,166000.0,8.0,camry se
68999.0,33000.0,3.0,gls 550
200.0,10673.0,40.0,Delorean Dmc-12
72470.0,2504.0,1.0,wrangler unlimited
6995.0,168000.0,9.0,accord
8500.0,8500.0,5.0,altima
6600.0,105000.0,6.0,altima
4499.0,98539.0,15.0,pt cruiser limited
1900.0,218000.0,18.0,a4 quattro
14900.0,117299.0,16.0,wrangler se
38499.0,21000.0,4.0,e 400
5500.0,148000.0,14.0,c280 3.0l luxury
14899.0,82000.0,11.0,e 350
34999.0,27000.0,4.0,c 300
45900.0,3000.0,3.0,c 300
41999.0,19999.0,3.0,gle 350
12499.0,54000.0,7.0,tucson gls
39999.0,8000.0,3.0,430i
41999.0,19999.0,3.0,gle 350
500.0,130000.0,8.0,altima
11899.0,96000.0,12.0,x5 xdrive30i 30i
28000.0,18000.0,1.0,cx-5
5999.0,94970.0,15.0,camry xle v6
2999.0,126000.0,16.0,taurus se
10000.0,76850.0,25.0,f250 super duty
500.0,130000.0,8.0,altima
8997.0,72000.0,17.0,rx 330
4500.0,162000.0,26.0,e320
7350.0,123000.0,16.0,clk350
8995.0,80000.0,25.0,sl320
24999.0,34010.0,5.0,c 300 sport
23000.0,118000.0,12.0,370z
35000.0,123200.0,20.0,c3500
6999.0,58000.0,12.0,sonata limited
4999.0,127000.0,10.0,focus sel
50988.0,7549.0,4.0,MASERATI LEVANTE
11500.0,191000.0,16.0,tundra
5900.0,161000.0,23.0,ranger xlt
89999.0,78000.0,64.0,century car convertible
22950.0,77567.0,7.0,q7 3.0t premuim plus
4300.0,220000.0,17.0,g35
5000.0,300000.0,17.0,f-150
8999.0,113392.0,9.0,rogue sv
7000.0,194000.0,16.0,f-250
16997.0,128438.0,17.0,silverado 1500
12995.0,129131.0,9.0,xterra
19766.0,165790.0,9.0,f150 supercrew cab
20999.0,126838.0,12.0,1500 crew cab
14497.0,121198.0,14.0,sequoia
15766.0,125150.0,10.0,gs
18997.0,172470.0,11.0,wrangler
18997.0,136205.0,13.0,wrangler
12497.0,182112.0,14.0,sequoia
18197.0,129014.0,6.0,1500 regular cab
22000.0,2480.0,1.0,ioniq hybrid blue
27900.0,70000.0,42.0,sl 450
79999.0,48000.0,58.0,corvette
9500.0,260592.0,30.0,land cruiser
8999.0,80613.0,9.0,cooper hardtop
32000.0,37500.0,7.0,is350c
3200.0,117000.0,10.0,cooper clubman
287.0,4.0,0.0,jetta
262.0,5.0,0.0,tiguan
347999.0,3000.0,1.0,f8 tributo
45500.0,37000.0,4.0,x6 xdrive 50i xdrive50i
99999.0,22000.0,24.0,f355 spider
16499.0,111000.0,55.0,250 s
9950.0,156118.0,17.0,sc 430 convertible
19999.0,33000.0,14.0,clk550 5.5l
34999.0,27000.0,4.0,c 300
295.0,4.0,0.0,tiguan
295.0,5.0,0.0,passat
295.0,4.0,0.0,tiguan
5000.0,107000.0,11.0,corolla
8997.0,72000.0,17.0,rx 330
3200.0,144000.0,18.0,mustang gt
500.0,130000.0,8.0,altima
4999.0,105177.0,16.0,altima 3.5 se
7999.0,106000.0,13.0,a6
6499.0,61000.0,18.0,s80 2.9l twin turbo
6900.0,49000.0,6.0,versa s
5800.0,143000.0,7.0,versa sv
21000.0,84300.0,14.0,corvette z51
10970.0,98405.0,6.0,grand caravan sxt
5999.0,99851.0,11.0,sentra 2.0 s
7899.0,120000.0,10.0,outlander sport se
9500.0,83000.0,15.0,raider ls
14899.0,82000.0,11.0,e 350
12999.0,85000.0,15.0,slk280 3.0l
16500.0,85000.0,19.0,sc 430
51900.0,54000.0,3.0,750i
300.0,190000.0,26.0,4runner
8970.0,134362.0,15.0,ml350 3.5l
6999.0,122704.0,9.0,mazda3 i grand touring
34586.0,24087.0,3.0,explorer xlt
8970.0,71013.0,8.0,elantra gls pzev
500.0,130000.0,8.0,altima
2999.0,110000.0,23.0,lesabre custom
9970.0,57143.0,7.0,cruze ls
35000.0,64289.0,6.0,benz sprinter 2500 ext
39604.0,29545.0,3.0,mkx black label
12950.0,107293.0,9.0,528i
293.0,54174.0,4.0,ilx luxury
319.0,72442.0,4.0,charger
27900.0,70000.0,42.0,sl 450
5800.0,143000.0,7.0,versa sv
4499.0,114474.0,18.0,regal gs
41999.0,19999.0,3.0,gle 350
16970.0,76373.0,8.0,es 350
40383.0,16922.0,3.0,mkx reserve
5999.0,113000.0,13.0,SAAB 9-3
7995.0,88000.0,9.0,town country
27900.0,81000.0,9.0,m models x6
3500.0,111000.0,15.0,pt cruiser touring
6500.0,135000.0,13.0,328i
6999.0,79000.0,13.0,a3
6999.0,163000.0,11.0,tsx tech pkg
20999.0,114622.0,7.0,f-150 super cab xlt
15900.0,43000.0,8.0,xf i4 rwd
8900.0,84000.0,16.0,g35
9999.0,101000.0,9.0,genesis 3.8l
10970.0,136747.0,9.0,535i
35239.0,32403.0,3.0,mkx reserve
2800.0,166000.0,19.0,civic 02 2dr
6970.0,90436.0,17.0,deville
9500.0,89690.0,10.0,cooper
245.0,4.0,0.0,jetta
31205.0,3378.0,1.0,escape sel
288.0,5.0,0.0,jetta
5200.0,136254.0,13.0,xterra
7975.0,157000.0,8.0,SCION TC
3800.0,133037.0,10.0,versa
9999.0,100393.0,11.0,mustang v6
9975.0,159000.0,9.0,328i
18980.0,47011.0,7.0,benz c250
7975.0,139000.0,8.0,c-max hybrid
34999.0,27000.0,4.0,c 300
45900.0,3000.0,3.0,c 300
6900.0,49000.0,6.0,versa s
9500.0,83000.0,15.0,raider ls
500.0,130000.0,8.0,altima
2500.0,200000.0,17.0,l300
32000.0,140000.0,20.0,freightliner fl60
17500.0,136801.0,16.0,excursion eddie bauer
8999.0,81285.0,7.0,avenger sxt
30540.0,4286.0,1.0,escape se
6500.0,99295.0,22.0,astro
10000.0,123516.0,17.0,f250 super duty
11975.0,169000.0,12.0,mustang gt
13950.0,46794.0,23.0,boxster convertible
10950.0,64879.0,18.0,clk320
19999.0,33000.0,14.0,clk550 5.5l
12999.0,85000.0,15.0,slk280 3.0l
8900.0,84000.0,16.0,g35
11999.0,90412.0,10.0,enclave cxl-1
25000.0,82294.0,12.0,f350 super duty
14975.0,182000.0,13.0,silverado 1500 4x4
35000.0,41277.0,15.0,topkick
500.0,130000.0,8.0,altima
33937.0,10590.0,2.0,f-150 xl standard cab
7250.0,150000.0,11.0,corolla
43000.0,8000.0,89.0,roadster
6999.0,112000.0,8.0,fusion se
17999.0,31000.0,4.0,tucson night
7500.0,81000.0,7.0,patriot sport
8999.0,44000.0,13.0,dts w/1sd
16950.0,112799.0,14.0,boxster
500.0,130000.0,8.0,altima
500.0,130000.0,8.0,altima
6500.0,1.0,49.0,lemans sport
7499.0,114061.0,15.0,mustang premium
5495.0,71000.0,8.0,golf
6900.0,104000.0,4.0,sentra
42115.0,2568.0,0.0,f-150 xl crew cab
4250.0,182000.0,15.0,uplander
500.0,130000.0,8.0,altima
29950.0,0.0,62.0,bel air/150/210
6999.0,72797.0,9.0,focus sel
42950.0,0.0,64.0,thunderbird
3700.0,100000.0,11.0,cobalt
6900.0,49000.0,6.0,versa s
9500.0,94000.0,7.0,captiva sport fleet
15900.0,70000.0,5.0,camry hybrid se
7899.0,120000.0,10.0,outlander sport se
5500.0,148000.0,14.0,c280 3.0l luxury
14899.0,82000.0,11.0,e 350
15999.0,74000.0,9.0,328i
42115.0,3035.0,0.0,f-150 xl crew cab
270.0,0.0,0.0,tiguan
8950.0,96355.0,13.0,a4 s line 2.0t
337.0,5.0,0.0,atlas
5800.0,172000.0,12.0,camry
263.0,0.0,0.0,tiguan
337.0,5.0,0.0,tiguan
31800.0,4360.0,1.0,escape sel
5000.0,225000.0,21.0,sc 430 convertible
900.0,245000.0,25.0,benz e320
6300.0,14400.0,11.0,corolla
18000.0,191000.0,10.0,tacoma
7900.0,131000.0,8.0,corolla
3999.0,147293.0,20.0,grand marquis ls
9970.0,108104.0,11.0,cr-v lx
15900.0,43000.0,8.0,xf i4 rwd
12900.0,46000.0,8.0,tucson gls
39999.0,8000.0,3.0,430i
11500.0,88000.0,15.0,z4 3.0i 3.0i
7999.0,106000.0,13.0,a6
4999.0,86600.0,17.0,town car signature
36733.0,80343.0,6.0,f-150 lariat crew cab
12999.0,161221.0,9.0,silverado 1500 work
57925.0,12500.0,1.0,f150 lariat supercrew 4x4
13970.0,113110.0,10.0,odyssey touring elite
35000.0,153000.0,53.0,impala
6999.0,88000.0,12.0,civic exl
700.0,140000.0,17.0,beetle convertible
6970.0,135223.0,14.0,edge sel plus
6499.0,88891.0,9.0,fiesta s
33545.0,8522.0,3.0,mkc select
16500.0,72000.0,8.0,tacoma
8980.0,75292.0,15.0,330i
5999.0,120000.0,9.0,mazda2 sport
17999.0,31000.0,4.0,tucson night
6500.0,135000.0,13.0,328i
2999.0,99000.0,21.0,focus zts
9970.0,94568.0,21.0,z3 2.8l 2.8l
20950.0,99867.0,10.0,cayenne s
4999.0,125152.0,15.0,altima 2.5 s
750.0,283000.0,22.0,camry
27500.0,102257.0,9.0,ISUZU NPR BOX TRUCK
16500.0,80000.0,5.0,tucson 1.6t limited
8500.0,127151.0,9.0,colorado n work truck
11995.0,109241.0,5.0,optima lx
36752.0,43786.0,3.0,f-150 xl extended cab
13970.0,68643.0,8.0,a4 premium
6495.0,151263.0,17.0,aviator lux
4999.0,155000.0,10.0,elantra gls pzev
10995.0,134500.0,6.0,escape titanium
8195.0,159091.0,7.0,impala ltz
2500.0,382672.0,15.0,accord ex
8499.0,71326.0,7.0,sentra sr
58999.0,14000.0,14.0,Bentley Continental GTC
14970.0,78822.0,8.0,c 250 luxury
6499.0,61000.0,18.0,s80 2.9l twin turbo
9499.0,68000.0,8.0,tiguan s
15900.0,70000.0,5.0,camry hybrid se
7499.0,142000.0,6.0,altima 2.5 s
6900.0,49000.0,6.0,versa s
38499.0,21000.0,4.0,e 400
31000.0,62000.0,5.0,e 400
14899.0,82000.0,11.0,e 350
14999.0,77000.0,44.0,450slc
19999.0,33000.0,14.0,clk550 5.5l
11999.0,59000.0,6.0,optima lx
12499.0,54000.0,7.0,tucson gls
9999.0,101000.0,9.0,genesis 3.8l
12500.0,46000.0,10.0,tucson gls pzev
13900.0,76000.0,8.0,328i
48647.0,30097.0,3.0,f-150 xltcrew cab
288.0,4.0,0.0,jetta
12970.0,93567.0,18.0,corvette
200.0,4.0,0.0,jetta
10950.0,112385.0,13.0,tt 2.0t
242.0,4.0,0.0,jetta
266.0,5.0,0.0,jetta
5400.0,227000.0,11.0,town and country
42589.0,32357.0,3.0,continental reserve
332.0,4.0,0.0,golf gti
18000.0,10000.0,53.0,firebird convertible
5900.0,250000.0,20.0,frontier
9000.0,87700.0,7.0,patriot
16500.0,72000.0,8.0,civic si
58999.0,14000.0,14.0,Bentley Continental GTC
7999.0,106000.0,13.0,a6
36343.0,45034.0,3.0,f-150 xlt crew cab
11000.0,146450.0,4.0,corolla
3000.0,137000.0,24.0,1997 toy t100
3400.0,142000.0,22.0,avalon xls
34776.0,34787.0,3.0,tacoma sr5 v6 crew cab
22888.0,94234.0,8.0,tahoe
75000.0,45000.0,4.0,s 63 amg
45000.0,29000.0,3.0,e 400
6900.0,111000.0,8.0,mazda3 i sv
10950.0,90083.0,10.0,328i sport
6800.0,295000.0,25.0,international 3800
500.0,130000.0,8.0,altima
13500.0,126000.0,8.0,mustang
8900.0,46000.0,14.0,cooper convertible s
27900.0,70000.0,42.0,sl 450
5500.0,148000.0,14.0,c280 3.0l luxury
14899.0,82000.0,11.0,e 350
25900.0,53000.0,9.0,e 550
19999.0,33000.0,14.0,clk550 5.5l
45900.0,3000.0,3.0,c 300
31927.0,36705.0,3.0,mkx select
500.0,130000.0,8.0,altima
9999.0,101000.0,9.0,genesis 3.8l
12500.0,46000.0,10.0,tucson gls pzev
15999.0,74000.0,9.0,328i
5999.0,57000.0,9.0,500 pop
5995.0,116000.0,14.0,a4 convertible
35786.0,59166.0,3.0,explorer sport
850.0,240000.0,17.0,s60
9995.0,55000.0,4.0,altima
2600.0,1000.0,13.0,Club car 4 seat
35995.0,9100.0,2.0,tundra dbl cab sr5
2800.0,1000.0,16.0,Club car 2 seat
10950.0,121911.0,13.0,a5 manual
3200.0,143000.0,27.0,aerostar
23250.0,50200.0,7.0,is 250
29963.0,39104.0,3.0,flex sel awd
7000.0,153500.0,17.0,rx 330
14900.0,123000.0,16.0,tacoma prerunner
500.0,130000.0,8.0,altima
32970.0,64537.0,3.0,x5 sdrive35i sdrive35i
4500.0,338203.0,27.0,civic coupe
13970.0,69478.0,6.0,cooper hardtop 2 door
37770.0,40632.0,3.0,f-150 xlt crew cab
16500.0,72000.0,8.0,civic si
11995.0,90205.0,7.0,civic lx sedan
10970.0,78305.0,5.0,soul base
31431.0,36047.0,3.0,g80 3.8
500.0,130000.0,8.0,altima
6900.0,49000.0,6.0,versa s
8900.0,46000.0,14.0,cooper convertible s
38499.0,21000.0,4.0,e 400
34999.0,27000.0,4.0,c 300
14899.0,82000.0,11.0,e 350
15900.0,43000.0,8.0,xf i4 rwd
9795.0,83108.0,7.0,cruze ls sedan 4d
4975.0,167000.0,11.0,optima
22950.0,77567.0,7.0,q7 3.0t premuim plus
8970.0,96835.0,9.0,cooper hardtop
14400.0,58977.0,5.0,jetta
13873.0,92434.0,6.0,ilx
9888.0,75758.0,8.0,elantra
11715.0,106075.0,4.0,sonata
12455.0,89789.0,5.0,sonata
12436.0,91939.0,5.0,Scion iM
9988.0,110049.0,5.0,soul
27400.0,48523.0,4.0,1500 quad cab
28777.0,81087.0,3.0,silverado 1500 crew cab
17988.0,98692.0,7.0,silverado 1500 regular cab
17499.0,58472.0,5.0,golf gti
9995.0,102640.0,12.0,camry
9999.0,123154.0,10.0,sorento
13500.0,160146.0,4.0,transit connect cargo
18500.0,42111.0,4.0,nv200
7767.0,94065.0,9.0,fiesta
25870.0,110909.0,4.0,silverado 1500 crew cab
11488.0,135851.0,4.0,equinox
12500.0,30000.0,24.0,Camaro Z28
20500.0,50000.0,5.0,c 300
6500.0,109000.0,10.0,mazda3 i sport
27900.0,81000.0,9.0,m models x6
6899.0,132000.0,9.0,elantra limited pzev
5999.0,57000.0,9.0,500 pop
14877.0,90132.0,9.0,camaro
17999.0,50431.0,6.0,promaster city
11595.0,112135.0,6.0,altima s
9999.0,127651.0,6.0,grand caravan passenger
10477.0,116494.0,6.0,altima
14788.0,72603.0,4.0,altima
12995.0,75855.0,4.0,elantra
15888.0,127920.0,8.0,challenger
11999.0,136690.0,13.0,is
34555.0,35959.0,14.0,corvette
24990.0,135963.0,3.0,silverado 1500 double cab
30995.0,78005.0,5.0,f250 super duty crew cab
10995.0,101766.0,5.0,forte lx
10677.0,164313.0,10.0,flex
9995.0,151963.0,12.0,flex
13730.0,77663.0,5.0,forte5
25647.0,39917.0,4.0,cr-v ex-l
18888.0,108444.0,3.0,silverado 1500 regular cab
16888.0,125736.0,4.0,colorado extended cab
10995.0,84485.0,5.0,verano
10905.0,101549.0,6.0,malibu
26455.0,70065.0,4.0,transit 150 van
17777.0,101182.0,8.0,durango
11888.0,139789.0,11.0,tl
8880.0,67963.0,6.0,500
28975.0,100960.0,4.0,promaster cargo van
16550.0,94849.0,3.0,transit connect passenger
7995.0,122709.0,10.0,sonata gls
118300.0,5000.0,0.0,supercharged
6995.0,102495.0,8.0,rio lx
21470.0,32000.0,2.0,cooper s 2 door cooper s
11595.0,100783.0,10.0,edge sel
5500.0,95000.0,9.0,fiesta se
3900.0,49000.0,25.0,thunderbird lx
4700.0,75000.0,16.0,pt cruiser gt
27900.0,81000.0,9.0,m models x6
6999.0,79000.0,13.0,a3
11500.0,82000.0,6.0,corolla le sedan
2550.0,268000.0,17.0,530i
5950.0,97000.0,9.0,passat
7500.0,87000.0,9.0,corolla
11999.0,143808.0,23.0,z3 m roadster
16470.0,66827.0,6.0,camaro 2ls 2ls
500.0,130000.0,8.0,altima
500.0,130000.0,8.0,altima
1.0,1000.0,121.0,All
31670.0,33827.0,4.0,continental select
266.0,4.0,0.0,jetta
11970.0,58000.0,4.0,sonata 2.4l
191.0,5.0,0.0,jetta
9950.0,156118.0,17.0,sc 430 convertible
266.0,4.0,0.0,jetta
291.0,5.0,0.0,golf gti
14884.0,51262.0,4.0,sonata base
324.0,4.0,0.0,atlas cross sport
500.0,130000.0,8.0,altima
4100.0,1000.0,14.0,Club car 4 seater
6995.0,107850.0,13.0,accord
10500.0,106197.0,7.0,sorento
5499.0,92861.0,14.0,passat 3.6l
500.0,130000.0,8.0,altima
400.0,99898.0,9.0,smart car
4000.0,199509.0,17.0,avalanche
9970.0,127947.0,9.0,x3 xdrive28i 28i
400.0,99898.0,9.0,smart car
18495.0,130945.0,13.0,e150
6000.0,80000.0,14.0,450gl
40000.0,55406.0,10.0,f450 super duty
11999.0,120979.0,7.0,camry hybrid xle
40000.0,55406.0,10.0,f450
23638.0,49735.0,4.0,cx-5 grand touring
500.0,130000.0,8.0,altima
49970.0,11365.0,1.0,silverado 1500 lt
10470.0,71199.0,4.0,focus se
4499.0,98539.0,15.0,pt cruiser limited
11999.0,83000.0,5.0,cooper hardtop 4 door
6900.0,49000.0,6.0,versa s
31000.0,62000.0,5.0,e 400
5500.0,148000.0,14.0,c280 3.0l luxury
14899.0,82000.0,11.0,e 350
25900.0,53000.0,9.0,e 550
19999.0,33000.0,14.0,clk550 5.5l
34999.0,27000.0,4.0,c 300
45900.0,3000.0,3.0,c 300
15900.0,43000.0,8.0,xf i4 rwd
2499.0,146000.0,22.0,accord ex
19782.0,41399.0,4.0,mazda6 touring
45500.0,37000.0,4.0,x6 xdrive 50i xdrive50i
105000.0,22000.0,24.0,f355 spider
15999.0,74000.0,9.0,328i
16500.0,72000.0,8.0,civic si
13997.0,134000.0,9.0,g37
13470.0,82759.0,9.0,528i
12950.0,107293.0,9.0,528i
5999.0,94970.0,15.0,camry xle v6
17770.0,141595.0,5.0,1500 quad cab
10700.0,218663.0,16.0,f150 supercrew cab
14575.0,182442.0,14.0,sierra 1500 crew cab
24999.0,98366.0,5.0,expedition el
24850.0,94486.0,4.0,promaster cargo van
10650.0,93251.0,20.0,f150 super cab
19888.0,122556.0,4.0,1500 quad cab
3500.0,36563.0,3.0,charger sxt
2700.0,34833.0,3.0,q50
8970.0,73083.0,5.0,forte lx
17332.0,30827.0,4.0,fusion se
1800.0,129000.0,36.0,f250
12500.0,129847.0,19.0,e350 bucket van
7500.0,39600.0,6.0,500l
13500.0,119037.0,6.0,transit connect
7500.0,44333.0,28.0,f150 8ft
5500.0,75000.0,12.0,galant es
5900.0,144000.0,12.0,sportage ex
5500.0,104000.0,9.0,focus se
3500.0,111000.0,15.0,pt cruiser touring
9999.0,103000.0,16.0,mustang gt deluxe
24999.0,34010.0,5.0,c 300 sport
9900.0,121000.0,43.0,seville
6500.0,130981.0,13.0,328i
13999.0,58000.0,19.0,thunderbird convertible
10970.0,98405.0,6.0,grand caravan sxt
8900.0,77000.0,20.0,clk 430
22973.0,20980.0,4.0,a3 2.0t premium fronttrak
245.0,4.0,0.0,jetta
8970.0,134362.0,15.0,ml350 3.5l
266.0,4.0,0.0,jetta gli
13950.0,46794.0,23.0,boxster convertible
464.0,0.0,0.0,id.4
2400.0,196000.0,16.0,altima
324.0,5.0,0.0,atlas cross sport
41910.0,1730.0,1.0,transit-250 base cargo
5000.0,300000.0,17.0,f-150
27699.0,82524.0,5.0,transit 150 van
24883.0,105846.0,3.0,transit 150 van
17777.0,44947.0,5.0,cherokee
4000.0,300000.0,24.0,tacoma
5999.0,99851.0,11.0,sentra 2.0 s
13995.0,61667.0,17.0,thunderbird convertible
6995.0,93200.0,12.0,jetta
6499.0,61000.0,18.0,s80 2.9l twin turbo
3899.0,175000.0,16.0,es 330
2499.0,146000.0,22.0,accord ex
34500.0,32000.0,3.0,Genesis G80 -3.3 Twin Trubo
25900.0,53000.0,9.0,e 550
19999.0,33000.0,14.0,clk550 5.5l
33000.0,84000.0,6.0,escalade premium
6999.0,122704.0,9.0,mazda3 i grand touring
29952.0,51530.0,4.0,continental select
7975.0,160000.0,12.0,camry se
30000.0,51800.0,9.0,
500.0,130000.0,8.0,altima
10999.0,27980.0,8.0,corolla l
3500.0,271000.0,18.0,silverado 1500
42943.0,35904.0,4.0,explorer platinum
31995.0,39556.0,3.0,e-class
28500.0,78578.0,13.0,f250 super duty
10900.0,109380.0,19.0,sc 430
14999.0,70000.0,16.0,sl500 5.0l
5500.0,148000.0,14.0,c280 3.0l luxury
25900.0,53000.0,9.0,e 550
105000.0,22000.0,24.0,f355 spider
9500.0,94000.0,7.0,captiva sport fleet
17966.0,54530.0,4.0,legacy 2.5i premium awd
4499.0,114474.0,18.0,regal gs
15900.0,70000.0,5.0,camry hybrid se
11999.0,59000.0,6.0,optima lx
5999.0,57000.0,9.0,500 pop
39999.0,8000.0,3.0,430i
