,iata,name,city,state,country,latitude,longitude,precipitation
1849,IFA,Iowa Falls Municipal,Iowa Falls,IA,USA,42.47078639,-93.26995361,110.15279166345600
1850,IFP,Laughlin/Bullhead International,Bullhead City,AZ,USA,0.0,0.0,72.05271076258590
1851,IGG,Igiugig,Igiugig,AK,USA,59.32373528,-155.9032733,85.35706513433510
1852,IGM,Kingman,Kingman,AZ,USA,0.0,0.0,47.04234650783960
1853,IGQ,Lansing Municipal,Chicago/Lansing,IL,USA,41.53988889,-87.53216667,102.80002189713600
1854,IGT,Nightmute,Nightmute,AK,USA,60.47032722,-164.6856414,96.67045157477270
1855,IIB,Independence Municipal,Independence,IA,USA,0.0,0.0,41.782627521699700
1856,IIK,Kipnuk,Kipnuk,AK,USA,59.93295111,-164.0305131,65.79101121130590
1857,IIY,Washington-Wilkes County,Washington,GA,USA,0.0,0.0,72.96691483250320
1858,IJD,Windham,Willimantic,CT,USA,41.74404028,-72.18023583,190.9079085437720
1859,IJX,Jacksonville Municipal,Jacksonville,IL,USA,0.0,0.0,50.786347170227600
1860,IKK,Greater Kankakee,Kankakee,IL,USA,0.0,0.0,37.81803862302860
1861,IKV,Ankeny Regional,Ankeny,IA,USA,41.69128556,-93.56630333,125.48931072626100
1862,ILE,Killeen Municipal,Killeen,TX,USA,31.08583333,-97.6865,182.2410800896440
1863,ILG,New Castle County,Wilmington,DE,USA,0.0,0.0,79.1621765621638
1864,ILI,Iliamna,Iliamna,AK,USA,59.75380028,-154.9109597,60.34944257673970
1865,ILM,Wilmington International,Wilmington,NC,USA,0.0,0.0,68.15326821759230
1866,IML,Imperial Municipal,Imperial,NE,USA,0.0,0.0,82.57466933924040
1867,IMM,Immokalee,Immokalee,FL,USA,26.43316667,-81.40102778,191.1937178475200
1868,IMS,Madison Municipal,Madison,IN,USA,0.0,0.0,64.62493431368570
1869,IMT,Ford,Iron Mountain/Kingsford,MI,USA,0.0,0.0,37.4109598365446
1870,IN03,Indianapolis Downtown,Indianapolis,IN,USA,0.0,0.0,75.01553193767300
1871,IND,Indianapolis International,Indianapolis,IN,USA,0.0,0.0,69.22063399871030
1872,INK,Winkler County,Wink,TX,USA,0.0,0.0,50.559261055023300
1873,INL,Falls International,International Falls,MN,USA,48.56618722,-93.40306667,101.00543596051700
1874,INT,Smith Reynolds,Winston-Salem,NC,USA,0.0,0.0,53.57699246601640
1875,INW,Winslow-Lindbergh Regional,Winslow,AZ,USA,35.02191667,-110.7225278,14.889836778386900
1876,IOB,Mt Sterling-Montgomery County,Mount Sterling,KY,USA,38.05813889,-83.97958333,176.15936596122400
1877,IOW,Iowa City Municipal,Iowa City,IA,USA,0.0,0.0,66.377807229081
1878,IPJ,Lincoln County,Lincolnton,NC,USA,0.0,0.0,71.08369493288300
1879,IPL,Imperial County,Imperial,CA,USA,32.83422028,-115.5787456,35.68827551766340
1880,IPT,Williamsport-Lycoming Cty,Williamsport,PA,USA,0.0,0.0,47.14666994796000
1881,IRK,Kirksville Regional,Kirksville,MO,USA,40.09364444,-92.54496917,179.8477005603130
1882,IRS,Kirsch Municipal,Sturgis,MI,USA,0.0,0.0,63.628609141412500
1883,ISM,Kissimmee Municipal,Orlando,FL,USA,0.0,0.0,66.51021080585450
1884,ISN,Sloulin Field International,Williston,ND,USA,0.0,0.0,90.1069070657569
1885,ISO,Kinston Regional Jetport At Stallin,Kinston,NC,USA,35.32807944,-77.61552611,127.07469107946200
1886,ISP,Long Island - MacArthur,Islip,NY,USA,40.7952425,-73.10021194,112.54990944847800
1887,ISQ,Schoolcraft County,Manistique,MI,USA,45.97464056,-86.17183056,157.37081741012000
1888,ISW,Alexander,Wisconsin Rapids,WI,USA,0.0,0.0,49.51483439372800
1889,ISZ,Cincinnati-Blue Ash,Cincinnati,OH,USA,39.24669444,-84.38897222,113.78351853169200
1890,ITH,Tompkins Cty,Ithaca,NY,USA,0.0,0.0,83.78307645074170
1891,ITO,Hilo International,Hilo,HI,USA,19.72026306,-155.0484703,59.24051371727090
1892,ITR,Kit Carson County,Burlington,CO,USA,39.2425,-102.2853889,9.785072768016560
1893,IWA,Williams Gateway,Phoenix,AZ,USA,0.0,0.0,42.72880630387690
1894,IWD,Gogebic County,Ironwood,MI,USA,46.52747472,-90.13139667,134.4274387481640
1895,IWH,Wabash Municipal,Wabash,IN,USA,0.0,0.0,34.8674008122912
1896,IWI,Wiscasset,Wiscasset,ME,USA,43.96141667,-69.71255556,116.10957031896400
1897,IWK,Wales,Wales,AK,USA,65.62394028,-168.0991719,54.018178708821700
1898,IWS,West Houston,Houston,TX,USA,29.81819444,-95.67261111,151.23157339858200
1899,IXD,New Century Aircenter,Olathe,KS,USA,0.0,0.0,92.87473456897740
1900,IYK,Inyokern,Inyokern,CA,USA,35.65884306,-117.8295122,46.73167035864630
1901,IYS,Wasilla,Wasilla,AK,USA,61.57196083,-149.5405556,53.621745904914500
1902,IZA,Santa Ynez,Santa Ynez,CA,USA,34.60682028,-120.0755617,32.12303413296560
1903,IZG,Eastern Slopes Regional,Fryeburg,ME,USA,43.99114472,-70.94787444,105.46822041446600
1904,JAC,Jackson Hole,Jackson,WY,USA,0.0,0.0,65.89089957243120
1905,JAN,Jackson International,Jackson,MS,USA,0.0,0.0,68.18763148734570
1906,JAS,Jasper County -Bell,Jasper,TX,USA,0.0,0.0,64.58180248184420
1907,JAU,Campbell County,Jacksboro,TN,USA,0.0,0.0,65.03379383579890
1908,JAX,Jacksonville International,Jacksonville,FL,USA,0.0,0.0,65.24862368795270
1909,JBR,Jonesboro Municipal,Jonesboro,AR,USA,35.83186111,-90.64616667,101.45773486930900
1910,JCT,Kimble County,Junction,TX,USA,0.0,0.0,39.2620877313811
1911,JDN,Jordan,Jordan,MT,USA,0.0,0.0,38.15528302044440
1912,JEF,Jefferson City Memorial,Jefferson City,MO,USA,0.0,0.0,64.41185318029760
1913,JER,Jerome County,Jerome,ID,USA,42.72663639,-114.4571506,68.56926071797020
1914,JES,Jesup-Wayne County,Jesup,GA,USA,0.0,0.0,73.89530174868120
1915,JFK,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556,159.72130377080900
1916,JFX,Walker County,Jasper,AL,USA,33.90199528,-87.31416639,127.5622578843130
1917,JHM,Kapalua,Lahaina,HI,USA,20.96293639,-156.6730317,45.23755931185460
1918,JHW,Chautauqua Cty,Jamestown,NY,USA,42.15336861,-79.258035,138.7183560832270
1919,JKA,Jack Edwards,Gulf Shores,AL,USA,0.0,0.0,90.65011139068530
1920,JKJ,Moorhead Municipal,Moorhead,MN,USA,46.83919194,-96.66313028,168.18463616959400
1921,JKL,Julian Carroll,Jackson,KY,USA,0.0,0.0,31.41258864736020
1922,JLN,Joplin Regional,Joplin,MO,USA,0.0,0.0,93.62159633672270
1923,JMR,Mora Municipal,Mora,MN,USA,0.0,0.0,62.74404634504390
1924,JMS,Jamestown Municipal,Jamestown,ND,USA,0.0,0.0,82.04015079390010
1925,JNU,Juneau International,Juneau,AK,USA,58.35496194,-134.5762764,65.75520732822580
1926,JNX,Johnston County,Smithfield,NC,USA,0.0,0.0,61.55279803562480
1927,JOT,Joliet Park District,Chicago/Joliet,IL,USA,0.0,0.0,41.772692108187400
1928,JQF,Concord Regional,Concord,NC,USA,0.0,0.0,35.48460205308970
1929,JRA,Port Authority-W 30th St Midtown Heliport,New York,NY,USA,40.75454583,-74.00708389,198.63869604195600
1930,JRB,Downtown Manhattan/Wall St. Heliport,New York,NY,USA,40.70121361,-74.00902833,181.36483467506400
1931,JRF,Kalaeloa (John Rodgers),Kapolei,HI,USA,21.30735389,-158.0703017,78.7032030830019
1932,JSO,Jacksonville-Cherokee County,Jacksonville,TX,USA,31.86933667,-95.21739028,142.41460149201000
1933,JST,Johnstown-Cambria Cty,Johnstown,PA,USA,0.0,0.0,97.52301916129940
1934,JVL,Rock County,Janesville,WI,USA,0.0,0.0,33.55966785126880
1935,JVY,Clark County,Jeffersonville,IN,USA,0.0,0.0,42.9963761963056
1936,JWG,Watonga,Watonga,OK,USA,0.0,0.0,83.0573211230547
1937,JWN,John C. Tune,Nashville,TN,USA,0.0,0.0,55.394576032179400
1938,JXN,Jackson County Reynolds,Jackson,MI,USA,0.0,0.0,74.17851355739460
1939,JYG,St James Municipal,St James,MN,USA,43.98631833,-94.55793722,127.88073647490800
1940,JYL,Plantation Airpark,Sylvania,GA,USA,0.0,0.0,87.42120216560230
1941,JYM,Hillsdale Municipal,Hillsdale,MI,USA,0.0,0.0,69.06332711770850
1942,JYO,Leesburg Executive,Leesburg,VA,USA,0.0,0.0,33.422852934396500
1943,JYR,Municipal,York,NE,USA,40.89675,-97.62277778,199.41616916451000
1944,JZI,Charleston Executive,Charleston,SC,USA,32.70086111,-80.00291667,117.38195680488000
1945,JZP,Pickens County,Jasper,GA,USA,0.0,0.0,91.78648073821500
1946,JZZ,Koliganek,Koliganek,AK,USA,59.72664194,-157.2594722,61.759194693356800
1947,K01,Farington,Auburn,NE,USA,0.0,0.0,55.456415054853000
1948,K02,Perryville Municipal,Perryville,MO,USA,0.0,0.0,31.54797265098980
1949,K06,Greater Beardstown,Beardstown,IL,USA,39.97338139,-90.40373556,134.69596535909100
1950,K09,Piseco Muni,Piseco,NY,USA,43.45340222,-74.51765083,185.97406314413300
1951,K15,Linn Creek-Grand Glaize Memorial,Osage Beach,MO,USA,0.0,0.0,90.44327966743620
1952,K20,Wendell H. Ford,Hazard,KY,USA,0.0,0.0,52.29179613512110
1953,K22,Big Sandy Regional,Prestonburg,KY,USA,0.0,0.0,98.0333272841657
1954,K24,Russell County,Jamestown,KY,USA,0.0,0.0,35.97959233674950
1955,K29,Council,Council,AK,USA,64.89788278,-163.7034472,35.10485683198630
1956,K33,Salem Memorial,Salem,MO,USA,0.0,0.0,52.825085107105100
1957,K34,Municipal,Gardner,KS,USA,0.0,0.0,79.77945471965370
1958,K39,St Clair Memorial,St Clair,MO,USA,0.0,0.0,43.26087113031570
1959,K46,Blair Municipal,Blair,NE,USA,0.0,0.0,56.050137490393700
1960,K54,Teller,Teller,AK,USA,65.24089806,-166.3360067,34.71496769077450
1961,K57,Gould Peterson Municipal,Tarkio,MO,USA,40.44583139,-95.36275806,160.29043363355100
1962,K59,Amelia Earhart,Atchison,KS,USA,39.57052472,-95.18033139,116.75341541708900
1963,K61,Moritz Memorial,Beloit,KS,USA,0.0,0.0,60.85821093107810
1964,K62,Falmouth Pendleton County,Falmouth,KY,USA,0.0,0.0,64.68890796975310
1965,K67,Oswego Municipal,Oswego,KS,USA,0.0,0.0,43.356030422088100
1966,K68,Garnett Municipal,Garnett,KS,USA,0.0,0.0,54.16488014417880
1967,K78,Abilene Municipal,Abilene.,KS,USA,0.0,0.0,31.26118885859970
1968,K81,Miami County,Paola,KS,USA,38.53751389,-94.92524194,135.74513796356700
1969,K82,Smith Center Municipal,Smith Center,KS,USA,0.0,0.0,78.36861492587120
1970,K83,Sabetha Municipal,Sabetha,KS,USA,0.0,0.0,53.904522469569100
1971,K88,Allen County,Iola,KS,USA,0.0,0.0,90.10696585771670
1972,K89,Macon-Fower Memorial,Macon,MO,USA,0.0,0.0,59.47778931488440
1973,K96,Tuscola,Tuscola,IL,USA,0.0,0.0,60.902196633923500
1974,KAE,Kake SPB,Kake,AK,USA,56.97299639,-133.9456147,89.35038619919970
1975,KAL,Kaltag,Kaltag,AK,USA,64.32571917,-158.7441475,82.17028130136340
1976,KCC,Coffman Cove SPB,Coffman Cove,AK,USA,56.00324444,-132.8419689,58.19931013808940
1977,KCL,Chignik Lagoon,Chignik Flats,AK,USA,56.31116306,-158.5359264,54.00218019689650
1978,KEB,English Bay,English Bay,AK,USA,59.35214833,-151.9251558,62.71140790663600
1979,KEK,Ekwok,Ekwok,AK,USA,59.35399444,-157.4744092,56.321087970872600
1980,KFP,False Pass,False Pass,AK,USA,54.84744583,-163.4103222,73.02589808387320
1981,KGX,Grayling,Grayling,AK,USA,62.89456056,-160.0649042,68.10330309585530
1982,KIB,Ivanof Bay SPB,Ivanof Bay,AK,USA,55.89753333,-159.4886689,58.412967150939100
1983,KIC,Mesa Del Rey,King City,CA,USA,36.22802139,-121.1218614,75.76196009724420
1984,KKA,Koyuk,Koyuk,AK,USA,64.93404056,-161.158145,76.56454984513840
1985,KKB,Kitoi Bay SPB,Kitoi Bay,AK,USA,58.19094611,-152.3704875,55.080936706848100
1986,KLG,Kalskag,Kalskag,AK,USA,61.53627389,-160.3413306,77.61788371286380
1987,KLL,Levelock,Levelock,AK,USA,59.11816472,-156.8652169,33.39663260541770
1988,KLS,Kelso-Longview,Kelso,WA,USA,46.118,-122.8983889,74.13479545170410
1989,KNB,Kanab Muni,Kanab,UT,USA,0.0,0.0,62.30413295789040
1990,KNW,Stuyahok,New Stuyahok,AK,USA,59.44955333,-157.3271908,86.69705598093600
1991,KOA,Kona International At Keahole,Kailua/Kona,HI,USA,19.73876583,-156.0456314,43.09301399566460
1992,KPB,Point Baker SPB,Point Baker,AK,USA,56.35185972,-133.6225864,48.660207001982200
1993,KPH,Pauloff Harbor SPB,Pauloff Harbor,AK,USA,54.45912028,-162.6936406,94.73940865569530
1994,KQA,Akutan SPB,Akutan,AK,USA,54.13246694,-165.7853111,59.45535074015150
1995,KSM,St. Mary's,St. Mary's,AK,USA,62.06048639,-163.3021108,89.64179239368630
1996,KTB,Thorne Bay,Thorne Bay,AK,USA,55.68796194,-132.5366758,94.68523441774900
1997,KTN,Ketchikan International,Ketchikan,AK,USA,55.35556861,-131.71374,91.04713367763200
1998,KTS,Brevig Mission,Brevig Mission,AK,USA,65.33136111,-166.4631667,42.27230321550850
1999,KVC,King Cove,King Cove,AK,USA,55.1163475,-162.2662272,81.88038474165630
2000,KVL,Kivalina,Kivalina,AK,USA,67.73125333,-164.5518019,41.246520232577600
2001,KWT,Kwethluk,Kwethluk,AK,USA,60.80425194,-161.44535,84.45434463727790
2002,KXA,Kasaan SPB,Kasaan,AK,USA,55.53741389,-132.3975144,88.19002125378610
2003,KYK,Karluk,Karluk,AK,USA,57.56706389,-154.4503714,61.26086698881880
2004,KYU,Koyukuk,Koyukuk,AK,USA,64.87714278,-157.7158358,85.14047578305460
2005,L04,Holtville,Holtville,CA,USA,32.84032361,-115.2674806,94.5067406598112
2006,L05,Kern Valley,Kernville,CA,USA,35.72828472,-118.4198069,44.094590560698500
2007,L06,Furnace Creek,Death Valley National Park,CA,USA,36.46383694,-116.8814425,40.47294798173050
2008,L08,Borrego Valley,Borrego Springs,CA,USA,33.25902778,-116.3209722,35.76509433301460
2009,L12,Redlands Municipal,Redlands,CA,USA,34.08526167,-117.1463789,84.11625932186700
2010,L15,Henderson,Las Vegas,NV,USA,35.97636444,-115.1327708,68.94890755616780
2011,L17,Taft-Kern County,Taft,CA,USA,35.14107806,-119.4412294,73.1695437399046
2012,L18,Fallbrook Community Airpark,Fallbrook,CA,USA,33.35419806,-117.2508686,97.29174562317330
2013,L19,Wasco-Kern County,Wasco,CA,USA,35.61967889,-119.3537242,49.4653708347419
2014,L26,Hesperia,Hesperia,CA,USA,34.37722333,-117.3158783,62.19718327390910
2015,L31,Greater St. Tammany Parish,Covington,LA,USA,0.0,0.0,84.82206968938290
2016,L35,Big Bear City,Big Bear,CA,USA,34.26361944,-116.854475,96.43711761546210
2017,L38,Louisiana Regional,Gonzales,LA,USA,0.0,0.0,45.185727884944500
2018,L39,Leesville,Leesville,LA,USA,31.16819444,-93.34245833,108.16913558566700
2019,L42,Allen Parish,Oakdale,LA,USA,30.75016667,-92.68847222,164.30327338377600
2020,L45,Bakersfield Municipal,Bakersfield,CA,USA,35.32483333,-118.9958333,69.66245622280080
2021,L49,South Lafourche,Galliano,LA,USA,0.0,0.0,68.54557744797780
2022,L52,Oceano County,Oceano,CA,USA,35.10136472,-120.6221153,88.5649078961707
2023,L67,Rialto Municipal,Rialto,CA,USA,34.12934361,-117.4016303,74.94931348666520
2024,L70,Agua Dulce Airpark,Agua Dulce,CA,USA,34.50415889,-118.3128561,38.53518160405650
2025,L71,California City Municipal,California City,CA,USA,35.15125306,-118.0166667,31.187981702083600
2026,L72,Trona,Trona,CA,USA,35.81245333,-117.3272783,31.65311051677140
2027,L75,Southland,Sulphur,LA,USA,0.0,0.0,56.562585352057800
2028,L83,Thibodaux Municipal,Thibodaux,LA,USA,29.74779194,-90.83289889,129.93302654597000
2029,L84,Lost Hills-Kern County,Lost Hills,CA,USA,35.62357083,-119.6862383,52.810225658261200
2030,L92,Alamo Landing,Alamo,NV,USA,37.36246083,-115.1944622,55.05290166300780
2031,LAA,Lamar Muni,Lamar,CO,USA,0.0,0.0,97.32097541827740
2032,LAF,Purdue University,Lafayette,IN,USA,0.0,0.0,52.10966008856830
2033,LAL,Lakeland Linder Regional,Lakeland,FL,USA,0.0,0.0,41.86492738227300
2034,LAM,Los Alamos,Los Alamos,NM,USA,0.0,0.0,68.65793514241760
2035,LAN,Capital City,Lansing,MI,USA,0.0,0.0,54.291067868731900
2036,LAR,Laramie Regional,Laramie,WY,USA,0.0,0.0,82.56348927906920
2037,LAS,McCarran International,Las Vegas,NV,USA,36.08036111,-115.1523333,55.52112539071030
2038,LAW,Lawton-Ft Sill Regional,Lawton,OK,USA,34.56771444,-98.41663667,155.14774458310100
2039,LAX,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.4080744,69.6304467120012
2040,LBB,Lubbock International,Lubbock,TX,USA,0.0,0.0,68.19665574545600
2041,LBE,Arnold Palmer Regional,Latrobe,PA,USA,0.0,0.0,41.52923574262490
2042,LBF,North Platte Regional,North Platte,NE,USA,41.12621194,-100.6836542,15.534458172140200
2043,LBL,Liberal Municipal,Liberal,KS,USA,0.0,0.0,63.749861379276700
2044,LBO,Floyd W Jones Lebanon,Lebanon,MO,USA,0.0,0.0,78.82066122952900
2045,LBT,Lumberton Municipal,Lumberton,NC,USA,0.0,0.0,84.3163617230683
2046,LBX,Brazoria County,Angleton,TX,USA,0.0,0.0,74.19964813545670
2047,LCG,Wayne Municipal,Wayne,NE,USA,0.0,0.0,43.09792832689620
2048,LCH,Lake Charles Regional,Lake Charles,LA,USA,0.0,0.0,34.636533583568000
2049,LCI,Laconia Municipal,Laconia,NH,USA,43.57272806,-71.41890028,124.02180174792600
2050,LCK,Rickenbacker International,Columbus,OH,USA,39.81375917,-82.92786472,145.1876826852620
2051,LCQ,Lake City Municipal,Lake City,FL,USA,0.0,0.0,64.62102171376250
2052,LDJ,Linden,Linden,NJ,USA,40.61744722,-74.24459417,180.47568461704600
2053,LDM,Mason County,Ludington,MI,USA,0.0,0.0,47.775732681911000
2054,LEB,Lebanon Municipal,Lebanon,NH,USA,43.62637222,-72.30426722,181.8295503930370
2055,LEE,Leesburg Regional,Leesburg,FL,USA,0.0,0.0,81.9580383273545
2056,LEM,Lemmon Municipal,Lemmon,SD,USA,0.0,0.0,44.356589916655
2057,LEW,Auburn-Lewiston Municipal,Auburn-Lewiston,ME,USA,44.04847278,-70.2835075,141.51498972916600
2058,LEX,Blue Grass,Lexington,KY,USA,0.0,0.0,54.33338186749430
2059,LFK,Lufkin-Angelina County,Lufkin,TX,USA,0.0,0.0,60.20046404283140
2060,LFT,Lafayette Regional,Lafayette,LA,USA,0.0,0.0,52.18798826508180
2061,LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917,102.60273625623700
2062,LGB,Long Beach (Daugherty),Long Beach,CA,USA,33.81772222,-118.1516111,51.53869864719090
2063,LGC,LaGrange-Callaway,Lagrange,GA,USA,0.0,0.0,90.99809827826520
2064,LGD,La Grande/Union County,La Grande,OR,USA,45.29020944,-118.0071108,97.04278490972890
2065,LGU,Logan-Cache,Logan,UT,USA,0.0,0.0,51.823989117394400
2066,LHD,Lake Hood SPB,Anchorage,AK,USA,61.18000361,-149.9719322,62.21529184351160
2067,LHM,Lincoln Regional,Lincoln,CA,USA,38.90916111,-121.3513361,65.11509157475300
2068,LHQ,Fairfield County,Lancaster,OH,USA,0.0,0.0,84.93593841953530
2069,LHV,Wm T Piper Memorial,Lock Haven,PA,USA,0.0,0.0,47.138467519947200
2070,LHX,La Junta Muni,La Junta,CO,USA,0.0,0.0,52.11178215986460
2071,LHZ,Franklin County,Louisburg,NC,USA,36.02334528,-78.33027139,137.79525208512800
2072,LIC,Limon Municipal,Limon,CO,USA,0.0,0.0,74.00045949612700
2073,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581,74.87997835629230
2074,LIT,Adams,Little Rock,AR,USA,0.0,0.0,68.35507368698930
2075,LJF,Litchfield Municipal,Litchfield,MN,USA,45.09712889,-94.50726833,173.97629055660500
2076,LKP,Lake Placid,Lake Placid,NY,USA,44.26447361,-73.96186639,152.819484032873
2077,LKR,Lancaster County,Lancaster,SC,USA,0.0,0.0,76.66194761030210
2078,LKU,Louisa County / Freeman,Louisa,VA,USA,0.0,0.0,31.753972675659200
2079,LKV,Lake County,Lakeview,OR,USA,42.16111111,-120.3990703,63.48531608745780
2080,LLJ,Challis,Challis,ID,USA,44.52297806,-114.2175642,63.47918250888690
2081,LLQ,Monticello Municipal,Monticello,AR,USA,0.0,0.0,31.06523767428950
2082,LLU,Lamar Municipal,Lamar,MO,USA,37.4894925,-94.31150444,112.02612567786500
2083,LMS,Louisville-Winston County,Louisville,MS,USA,0.0,0.0,74.91432046768330
2084,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,63.57872858965400
2085,LNA,Palm Beach County Park,Lantana,FL,USA,26.593,-80.08505556,150.40649473201800
2086,LNC,Lancaster,Lancaster,TX,USA,0.0,0.0,69.94417245673410
2087,LND,Hunt,Lander,WY,USA,0.0,0.0,90.67771737986450
2088,LNK,Lincoln Municipal,Lincoln,NE,USA,0.0,0.0,54.50367564134960
2089,LNL,Kings Land O' Lakes,Land O' Lakes,WI,USA,0.0,0.0,45.75508155396530
2090,LNN,Lost Nation,Willoughby,OH,USA,0.0,0.0,73.5729235933251
2091,LNP,Lonesome Pine,Wise,VA,USA,36.98743194,-82.53017361,102.03549698879600
2092,LNS,Lancaster,Lancaster,PA,USA,40.12171528,-76.29609778,146.3149555383750
2093,LNY,Lanai,Lanai City,HI,USA,20.78561111,-156.9514181,50.44829496396050
2094,LOL,Derby,Lovelock,NV,USA,40.066405,-118.5651664,54.15045698581980
2095,LOT,Lewis University,Chicago/Romeoville,IL,USA,0.0,0.0,62.8786457678278
2096,LOU,Bowman,Louisville,KY,USA,0.0,0.0,69.78939571476070
2097,LOZ,London-Corbin  Magee,London,KY,USA,0.0,0.0,55.26086753353680
2098,LPC,Lompoc,Lompoc,CA,USA,34.66561028,-120.4667883,50.79964178453160
2099,LPR,Lorain Co Regional,Lorain/Elyria,OH,USA,0.0,0.0,52.50149179025810
2100,LQK,Pickens County,Pickens,SC,USA,34.80997222,-82.70288889,168.4832506521980
2101,LQR,Larned-Pawnee County,Larned,KS,USA,0.0,0.0,84.07783590862520
2102,LRD,Laredo International,Laredo,TX,USA,27.54373861,-99.46154361,144.10426486729800
2103,LRG,Lincoln Regional,Lincoln,ME,USA,45.36216083,-68.53474694,165.13700848520600
2104,LRJ,Le Mars Municipal,Le Mars,IA,USA,0.0,0.0,90.51376778395960
2105,LRU,Las Cruces International,Las Cruces,NM,USA,0.0,0.0,40.42220263376880
2106,LSB,Lordsburg Municipal,Lordsburg,NM,USA,32.33278083,-108.6909742,28.956032239134400
2107,LSE,La Crosse Municipal,La Crosse,WI,USA,43.87937972,-91.25653778,116.25211720285400
2108,LSK,Lusk Muni,Lusk,WY,USA,0.0,0.0,57.52031641693740
2109,LSN,Los Banos Municipal,Los Banos,CA,USA,37.06290556,-120.8692511,88.4872961424906
2110,LUG,Ellington,Lewisburg,TN,USA,0.0,0.0,88.85447233577350
2111,LUK,Cincinnati Muni-Lunken,Cincinnati,OH,USA,0.0,0.0,94.33780839046740
2112,LUL,Hesler-Noble,Laurel,MS,USA,0.0,0.0,46.12861887103190
2113,LUP,Kalaupapa,Kalaupapa,HI,USA,21.21104028,-156.9735972,89.02034961800890
2114,LVJ,Clover,Houston,TX,USA,0.0,0.0,43.690852447974400
2115,LVK,Livermore Municipal,Livermore,CA,USA,37.69339944,-121.8203519,91.90451839238650
2116,LVM,Mission,Livingston,MT,USA,0.0,0.0,84.05171865784890
2117,LVN,Airlake,Minneapolis,MN,USA,0.0,0.0,56.757432434264400
2118,LVS,Las Vegas Municipal,Las Vegas,NM,USA,0.0,0.0,78.68744733147760
2119,LWB,Greenbrier Valley,Lewisburg,WV,USA,0.0,0.0,85.65897378542810
2120,LWC,Lawrence Municipal,Lawrence,KS,USA,39.01115222,-95.21657694,173.37686317088400
2121,LWD,Lamoni Municipal,Lamoni,IA,USA,0.0,0.0,43.915500651233800
2122,LWL,Wells Municipal/Harriet,Wells,NV,USA,0.0,0.0,89.15105122865060
2123,LWM,Lawrence Municipal,Lawrence,MA,USA,42.71720944,-71.12343,173.5093716793260
